Police_Station,Year,Type,Date,Month,Day,Time,Hour
K S Layout,2018,Attempted Murder,07/09/2018,09,07,14:00:00,14
K S Layout,2018,Attempted Murder,18/07/2018,07,18,23:00:00,23
K S Layout,2018,Attempted Murder,09/05/2020,05,09,21:00:00,21
K S Layout,2018,Attempted Murder,11/03/2018,03,11,18:00:00,18
K S Layout,2018,Attempted Murder,12/07/2018,07,12,23:30:00,23
K S Layout,2019,Attempted Murder,29/01/2019,01,29,22:30:00,22
K S Layout,2019,Attempted Murder,17/08/2019,08,17,22:30:00,22
K S Layout,2019,Attempted Murder,09/08/2019,08,09,13:30:00,13
Girinagar,2015,Attempted Murder,09/09/2015,09,09,05:00:00,05
Girinagar,2015,Attempted Murder,18/09/2015,09,18,02:00:00,02
Girinagar,2015,Attempted Murder,28/10/2015,10,28,23:55:00,23
Girinagar,2016,Attempted Murder,06/02/2016,02,06,08:00:00,08
Girinagar,2016,Attempted Murder,01/01/2016,01,01,11:30:00,11
Girinagar,2016,Attempted Murder,03/12/2016,12,03,16:00:00,16
Girinagar,2016,Attempted Murder,11/03/2016,03,11,22:30:00,22
Girinagar,2016,Attempted Murder,11/10/2016,10,11,22:15:00,22
Girinagar,2016,Attempted Murder,27/04/2016,04,27,21:30:00,21
Girinagar,2016,Attempted Murder,05/12/2016,12,05,11:30:00,11
Girinagar,2016,Attempted Murder,30/11/2016,11,30,22:15:00,22
Girinagar,2017,Attempted Murder,03/05/2017,05,03,19:00:00,19
Girinagar,2017,Attempted Murder,10/10/2017,10,10,21:00:00,21
Girinagar,2017,Attempted Murder,12/07/2017,07,12,20:30:00,20
Girinagar,2018,Attempted Murder,12/01/2018,01,12,22:00:00,22
Girinagar,2018,Attempted Murder,13/11/2018,11,13,13:40:00,13
Girinagar,2018,Attempted Murder,30/12/2018,12,30,02:00:00,02
Girinagar,2019,Attempted Murder,14/03/2019,03,14,16:50:00,16
Girinagar,2019,Attempted Murder,29/05/2019,05,29,14:30:00,14
Girinagar,2019,Attempted Murder,29/09/2019,09,29,20:40:00,20
